strategy,round,rx_id,selection_phase,rx_col,rx_row,rx_height_m,signal_true_norm,signal_pred_norm,building_density_nearby,path_building_ratio_simple
uniform_grid,1,r176_c48_z120,active,48.0,176.0,120.0,0.64705884,0.63173884,0.96,0.0006291946
uniform_grid,1,r432_c128_z110,active,128.0,432.0,110.0,0.6509804,0.63445896,0.52,0.0006291946
uniform_grid,1,r160_c128_z120,active,128.0,160.0,120.0,0.6509804,0.63177365,1.0,0.0
uniform_grid,1,r112_c0_z110,active,0.0,112.0,110.0,0.63529414,0.62252533,0.0,0.0006291946
uniform_grid,1,r288_c112_z120,active,112.0,288.0,120.0,0.64705884,0.6370748,0.64,0.0
uniform_grid,1,r48_c64_z120,active,64.0,48.0,120.0,0.64705884,0.6275729,0.0,0.0
uniform_grid,1,r336_c304_z110,active,304.0,336.0,110.0,0.6509804,0.6364006,0.68,0.0
uniform_grid,1,r400_c128_z130,active,128.0,400.0,130.0,0.64705884,0.63581085,0.0,0.0
uniform_grid,1,r304_c320_z100,active,320.0,304.0,100.0,0.6509804,0.6341442,0.0,0.0
uniform_grid,1,r224_c32_z110,active,32.0,224.0,110.0,0.6392157,0.6294489,0.0,0.0006291946
uniform_grid,1,r288_c400_z130,active,400.0,288.0,130.0,0.6431373,0.62795043,0.72,0.0
uniform_grid,2,r0_c240_z110,active,240.0,0.0,110.0,0.6431373,0.6293212,0.12,0.0
uniform_grid,2,r64_c176_z110,active,176.0,64.0,110.0,0.6509804,0.6284594,0.04,0.0006291946
uniform_grid,2,r272_c192_z110,active,192.0,272.0,110.0,0.6509804,0.6337176,0.0,0.0
uniform_grid,2,r80_c496_z130,active,496.0,80.0,130.0,0.63529414,0.6203725,0.0,0.0
uniform_grid,2,r80_c496_z100,active,496.0,80.0,100.0,0.63529414,0.6219908,0.0,0.0
uniform_grid,2,r48_c128_z120,active,128.0,48.0,120.0,0.64705884,0.6271014,1.0,0.0
uniform_grid,2,r144_c496_z130,active,496.0,144.0,130.0,0.6431373,0.622135,0.0,0.0
uniform_grid,2,r352_c400_z120,active,400.0,352.0,120.0,0.64705884,0.6272668,0.92,0.0006291946
uniform_grid,2,r128_c336_z120,active,336.0,128.0,120.0,0.6509804,0.6339116,0.72,0.0
uniform_grid,2,r480_c160_z100,active,160.0,480.0,100.0,0.6509804,0.62820446,0.4,0.0
uniform_grid,2,r64_c16_z100,active,16.0,64.0,100.0,0.6509804,0.6221475,0.0,0.0
uniform_grid,2,r320_c224_z130,active,224.0,320.0,130.0,0.64705884,0.6368512,0.68,0.0
uniform_grid,2,r496_c32_z120,active,32.0,496.0,120.0,0.6313726,0.6224403,0.12,0.0
uniform_grid,2,r304_c144_z130,active,144.0,304.0,130.0,0.64705884,0.63633597,0.76,0.0
uniform_grid,2,r176_c496_z110,active,496.0,176.0,110.0,0.654902,0.626052,0.96,0.0
uniform_grid,2,r416_c224_z120,active,224.0,416.0,120.0,0.64705884,0.63077503,0.08,0.0006291946
uniform_grid,2,r0_c96_z130,active,96.0,0.0,130.0,0.6313726,0.6263509,0.0,0.0
uniform_grid,2,r448_c128_z120,active,128.0,448.0,120.0,0.6509804,0.63138205,0.32,0.0
uniform_grid,2,r48_c240_z100,active,240.0,48.0,100.0,0.65882355,0.635219,0.2,0.0
uniform_grid,2,r448_c304_z100,active,304.0,448.0,100.0,0.654902,0.6272916,0.48,0.0006291946
uniform_grid,2,r416_c192_z100,active,192.0,416.0,100.0,0.654902,0.63226753,0.0,0.0006291946
uniform_grid,2,r64_c368_z120,active,368.0,64.0,120.0,0.6509804,0.62894964,0.0,0.0
uniform_grid,2,r80_c432_z120,active,432.0,80.0,120.0,0.64705884,0.62659055,0.0,0.0
uniform_grid,2,r288_c304_z120,active,304.0,288.0,120.0,0.6509804,0.63325876,0.16,0.0
uniform_grid,2,r80_c128_z100,active,128.0,80.0,100.0,0.654902,0.63073415,0.0,0.0006291946
uniform_grid,2,r224_c208_z130,active,208.0,224.0,130.0,0.64705884,0.62945527,0.76,0.0
uniform_grid,2,r112_c352_z100,active,352.0,112.0,100.0,0.65882355,0.637705,0.0,0.0
uniform_grid,2,r96_c160_z130,active,160.0,96.0,130.0,0.64705884,0.6254986,0.36,0.0006291946
uniform_grid,2,r208_c448_z100,active,448.0,208.0,100.0,0.654902,0.63220453,0.16,0.0
uniform_grid,2,r240_c64_z120,active,64.0,240.0,120.0,0.64705884,0.63219464,0.08,0.0006291946
uniform_grid,2,r224_c144_z130,active,144.0,224.0,130.0,0.64705884,0.6296131,0.24,0.0
uniform_grid,2,r480_c208_z120,active,208.0,480.0,120.0,0.64705884,0.62599176,0.8,0.0
uniform_grid,2,r368_c320_z100,active,320.0,368.0,100.0,0.654902,0.6355102,0.64,0.0
uniform_grid,2,r144_c496_z120,active,496.0,144.0,120.0,0.64705884,0.6226216,0.0,0.0
uniform_grid,2,r304_c416_z100,active,416.0,304.0,100.0,0.65882355,0.6314901,0.0,0.0006291946
uniform_grid,2,r384_c144_z120,active,144.0,384.0,120.0,0.64705884,0.6366711,0.0,0.0
uniform_grid,2,r192_c288_z100,active,288.0,192.0,100.0,0.65882355,0.6282742,0.24,0.0
uniform_grid,2,r0_c192_z130,active,192.0,0.0,130.0,0.6392157,0.62715155,0.0,0.0
uniform_grid,2,r272_c48_z130,active,48.0,272.0,130.0,0.6392157,0.63300395,0.36,0.0
uniform_grid,2,r64_c400_z100,active,400.0,64.0,100.0,0.654902,0.62835205,0.0,0.0
uniform_grid,2,r480_c368_z120,active,368.0,480.0,120.0,0.6431373,0.62009674,0.6,0.0
uniform_grid,2,r160_c224_z130,active,224.0,160.0,130.0,0.64705884,0.62589043,0.0,0.0
uniform_grid,2,r448_c480_z100,active,480.0,448.0,100.0,0.65882355,0.61981165,0.0,0.0
uniform_grid,2,r80_c352_z110,active,352.0,80.0,110.0,0.6509804,0.6359268,0.0,0.0
uniform_grid,2,r288_c96_z100,active,96.0,288.0,100.0,0.654902,0.63744223,0.08,0.0
uniform_grid,2,r384_c48_z100,active,48.0,384.0,100.0,0.654902,0.6403967,0.12,0.0
uniform_grid,2,r448_c16_z130,active,16.0,448.0,130.0,0.64705884,0.62515146,0.0,0.0
uniform_grid,2,r64_c0_z110,active,0.0,64.0,110.0,0.627451,0.620959,0.0,0.0
uniform_grid,2,r144_c432_z110,active,432.0,144.0,110.0,0.64705884,0.6323986,0.0,0.0
uniform_grid,2,r496_c416_z130,active,416.0,496.0,130.0,0.6392157,0.6162946,0.48,0.0
uniform_grid,2,r256_c256_z120,active,256.0,256.0,120.0,0.64705884,0.6322957,0.32,0.0
uniform_grid,2,r0_c288_z110,active,288.0,0.0,110.0,0.64705884,0.62783366,0.0,0.0
uniform_grid,2,r368_c368_z110,active,368.0,368.0,110.0,0.654902,0.62974197,0.2,0.0006291946
uniform_grid,2,r128_c112_z100,active,112.0,128.0,100.0,0.6509804,0.63558316,0.6,0.0006291946
uniform_grid,2,r48_c480_z120,active,480.0,48.0,120.0,0.63529414,0.62162447,0.0,0.0
uniform_grid,2,r48_c288_z100,active,288.0,48.0,100.0,0.654902,0.63461804,0.0,0.0
uniform_grid,2,r448_c144_z130,active,144.0,448.0,130.0,0.6431373,0.6290915,0.8,0.0006291946
uniform_grid,2,r48_c224_z110,active,224.0,48.0,110.0,0.6431373,0.63412803,0.64,0.0
uniform_grid,2,r32_c48_z110,active,48.0,32.0,110.0,0.6431373,0.62657565,0.56,0.0
uniform_grid,2,r432_c0_z110,active,0.0,432.0,110.0,0.6509804,0.6305417,0.0,0.0
uniform_grid,2,r320_c0_z110,active,0.0,320.0,110.0,0.6509804,0.63645464,0.0,0.0
uniform_grid,2,r0_c192_z100,active,192.0,0.0,100.0,0.6392157,0.62625337,0.0,0.0
uniform_grid,2,r192_c496_z120,active,496.0,192.0,120.0,0.64705884,0.6255122,0.84,0.0
uniform_grid,2,r192_c496_z100,active,496.0,192.0,100.0,0.654902,0.6289203,0.84,0.0
uniform_grid,2,r160_c0_z120,active,0.0,160.0,120.0,0.64705884,0.625638,0.0,0.0006291946
uniform_grid,2,r0_c208_z120,active,208.0,0.0,120.0,0.63529414,0.6291638,0.0,0.0
uniform_grid,2,r160_c240_z120,active,240.0,160.0,120.0,0.6509804,0.6267527,0.32,0.0
uniform_grid,2,r448_c368_z130,active,368.0,448.0,130.0,0.64705884,0.62141514,0.08,0.0
uniform_grid,2,r352_c256_z110,active,256.0,352.0,110.0,0.6509804,0.6376595,0.8,0.0006291946
uniform_grid,2,r176_c256_z110,active,256.0,176.0,110.0,0.6509804,0.6268766,0.0,0.0
uniform_grid,2,r496_c48_z100,active,48.0,496.0,100.0,0.63529414,0.6235198,0.0,0.0
uniform_grid,2,r144_c288_z100,active,288.0,144.0,100.0,0.6509804,0.6305099,0.0,0.0
uniform_grid,2,r128_c432_z120,active,432.0,128.0,120.0,0.64705884,0.6290206,0.76,0.0
uniform_grid,2,r496_c416_z110,active,416.0,496.0,110.0,0.6509804,0.61692214,0.48,0.0
uniform_grid,2,r256_c448_z100,active,448.0,256.0,100.0,0.65882355,0.63492185,0.0,0.0006291946
uniform_grid,2,r448_c496_z120,active,496.0,448.0,120.0,0.64705884,0.6211281,0.0,0.0
uniform_grid,2,r496_c320_z130,active,320.0,496.0,130.0,0.63529414,0.6204607,1.0,0.0
uniform_grid,2,r352_c128_z130,active,128.0,352.0,130.0,0.64705884,0.637392,0.0,0.0
uniform_grid,2,r144_c128_z130,active,128.0,144.0,130.0,0.64705884,0.6288022,0.44,0.0
uniform_grid,2,r144_c64_z130,active,64.0,144.0,130.0,0.64705884,0.6288238,0.8,0.0006291946
uniform_grid,2,r160_c0_z100,active,0.0,160.0,100.0,0.6509804,0.62873757,0.0,0.0006291946
uniform_grid,2,r256_c240_z130,active,240.0,256.0,130.0,0.64705884,0.6320397,0.4,0.0
uniform_grid,3,r272_c464_z120,active,464.0,272.0,120.0,0.64705884,0.62926054,0.04,0.0006291946
uniform_grid,3,r464_c496_z130,active,496.0,464.0,130.0,0.63529414,0.6192196,0.0,0.0
uniform_grid,3,r448_c256_z120,active,256.0,448.0,120.0,0.64705884,0.62770927,0.0,0.0
uniform_grid,3,r64_c96_z110,active,96.0,64.0,110.0,0.6509804,0.629068,0.0,0.0
uniform_grid,3,r464_c288_z110,active,288.0,464.0,110.0,0.654902,0.62680453,0.24,0.0
uniform_grid,3,r288_c336_z110,active,336.0,288.0,110.0,0.64705884,0.6333968,0.0,0.0
uniform_grid,3,r32_c144_z110,active,144.0,32.0,110.0,0.654902,0.628477,0.0,0.0
uniform_grid,3,r48_c384_z110,active,384.0,48.0,110.0,0.6509804,0.6262433,0.44,0.0
uniform_grid,3,r288_c464_z110,active,464.0,288.0,110.0,0.64705884,0.63205016,0.0,0.0006291946
uniform_grid,3,r272_c352_z100,active,352.0,272.0,100.0,0.654902,0.6359334,0.0,0.0
uniform_grid,3,r32_c112_z100,active,112.0,32.0,100.0,0.6509804,0.6296543,1.0,0.0
uniform_grid,3,r464_c496_z110,active,496.0,464.0,110.0,0.6431373,0.6193575,0.0,0.0
uniform_grid,3,r384_c448_z130,active,448.0,384.0,130.0,0.64705884,0.62309825,0.0,0.0
uniform_grid,3,r224_c304_z130,active,304.0,224.0,130.0,0.64705884,0.6290798,0.2,0.0
uniform_grid,3,r0_c288_z130,active,288.0,0.0,130.0,0.64705884,0.62490684,0.0,0.0
uniform_grid,3,r352_c64_z130,active,64.0,352.0,130.0,0.64705884,0.6379014,0.0,0.0
uniform_grid,3,r432_c336_z120,active,336.0,432.0,120.0,0.64705884,0.625775,0.16,0.0006291946
uniform_grid,3,r304_c160_z110,active,160.0,304.0,110.0,0.6509804,0.63800704,0.0,0.0
uniform_grid,3,r272_c160_z120,active,160.0,272.0,120.0,0.6509804,0.6349125,0.0,0.0
uniform_grid,3,r208_c160_z120,active,160.0,208.0,120.0,0.64705884,0.62894505,0.0,0.0
uniform_grid,3,r256_c0_z120,active,0.0,256.0,120.0,0.6313726,0.6321469,0.0,0.0
uniform_grid,3,r0_c448_z120,active,448.0,0.0,120.0,0.6313726,0.62178195,0.0,0.0
uniform_grid,3,r160_c432_z130,active,432.0,160.0,130.0,0.6431373,0.6272038,0.0,0.0
uniform_grid,3,r144_c32_z110,active,32.0,144.0,110.0,0.6509804,0.63233435,0.0,0.0006291946
uniform_grid,3,r32_c304_z120,active,304.0,32.0,120.0,0.6509804,0.62573594,1.0,0.0
uniform_grid,3,r0_c384_z120,active,384.0,0.0,120.0,0.63529414,0.6231222,0.0,0.0
uniform_grid,3,r336_c320_z120,active,320.0,336.0,120.0,0.6509804,0.63492286,0.0,0.0
uniform_grid,3,r32_c496_z100,active,496.0,32.0,100.0,0.6313726,0.6215825,0.24,0.0
uniform_grid,3,r80_c496_z110,active,496.0,80.0,110.0,0.63529414,0.62096745,0.0,0.0
uniform_grid,3,r320_c304_z130,active,304.0,320.0,130.0,0.64705884,0.63475317,0.0,0.0
uniform_grid,3,r336_c448_z100,active,448.0,336.0,100.0,0.65882355,0.6302489,0.64,0.0006291946
uniform_grid,3,r144_c384_z100,active,384.0,144.0,100.0,0.654902,0.6373196,0.48,0.0
uniform_grid,3,r448_c240_z110,active,240.0,448.0,110.0,0.6509804,0.6293784,0.32,0.0
uniform_grid,3,r464_c240_z130,active,240.0,464.0,130.0,0.6431373,0.62631416,0.32,0.0
uniform_grid,3,r96_c48_z130,active,48.0,96.0,130.0,0.6431373,0.62600374,0.0,0.0
uniform_grid,3,r400_c32_z120,active,32.0,400.0,120.0,0.6509804,0.63588035,0.0,0.0
uniform_grid,3,r272_c144_z100,active,144.0,272.0,100.0,0.654902,0.6345773,0.76,0.0
uniform_grid,3,r32_c48_z100,active,48.0,32.0,100.0,0.6509804,0.6266385,0.56,0.0
uniform_grid,3,r384_c320_z110,active,320.0,384.0,110.0,0.654902,0.63472354,0.32,0.0006291946
uniform_grid,3,r112_c80_z110,active,80.0,112.0,110.0,0.654902,0.63153917,1.0,0.0
uniform_grid,3,r176_c288_z130,active,288.0,176.0,130.0,0.64705884,0.6267228,0.0,0.0
uniform_grid,3,r416_c240_z100,active,240.0,416.0,100.0,0.65882355,0.63459575,0.12,0.0
uniform_grid,3,r0_c128_z110,active,128.0,0.0,110.0,0.6392157,0.62680244,0.0,0.0
uniform_grid,3,r448_c160_z110,active,160.0,448.0,110.0,0.6509804,0.6297977,0.96,0.0006291946
uniform_grid,3,r240_c448_z110,active,448.0,240.0,110.0,0.6509804,0.63096076,0.64,0.0
uniform_grid,3,r384_c384_z100,active,384.0,384.0,100.0,0.65882355,0.62834704,0.8,0.0006291946
uniform_grid,3,r288_c192_z120,active,192.0,288.0,120.0,0.6509804,0.6356421,0.2,0.0
uniform_grid,3,r416_c112_z120,active,112.0,416.0,120.0,0.64705884,0.63656306,0.6,0.0
uniform_grid,3,r224_c64_z130,active,64.0,224.0,130.0,0.6392157,0.62991124,0.16,0.0006291946
uniform_grid,3,r240_c32_z130,active,32.0,240.0,130.0,0.63529414,0.6301403,0.0,0.0
uniform_grid,3,r176_c112_z110,active,112.0,176.0,110.0,0.6509804,0.6339294,0.04,0.0006291946
uniform_grid,3,r496_c448_z100,active,448.0,496.0,100.0,0.64705884,0.61632705,1.0,0.0
uniform_grid,3,r288_c112_z130,active,112.0,288.0,130.0,0.64705884,0.6360692,0.64,0.0
uniform_grid,3,r240_c144_z120,active,144.0,240.0,120.0,0.64705884,0.63210624,0.0,0.0
uniform_grid,3,r416_c384_z130,active,384.0,416.0,130.0,0.6431373,0.6212137,0.0,0.0006291946
uniform_grid,3,r208_c64_z100,active,64.0,208.0,100.0,0.654902,0.6323641,0.0,0.0006291946
uniform_grid,3,r144_c320_z130,active,320.0,144.0,130.0,0.64705884,0.63102067,0.0,0.0
uniform_grid,3,r400_c320_z130,active,320.0,400.0,130.0,0.64705884,0.63170904,1.0,0.0006291946
uniform_grid,3,r192_c336_z120,active,336.0,192.0,120.0,0.64705884,0.6342602,0.12,0.0
uniform_grid,3,r96_c224_z100,active,224.0,96.0,100.0,0.6509804,0.63164854,0.12,0.0
uniform_grid,3,r32_c208_z100,active,208.0,32.0,100.0,0.6431373,0.630914,0.44,0.0006291946
uniform_grid,3,r336_c288_z100,active,288.0,336.0,100.0,0.65882355,0.6364205,0.0,0.0
uniform_grid,3,r464_c416_z120,active,416.0,464.0,120.0,0.6509804,0.62023926,0.88,0.0
uniform_grid,3,r80_c432_z100,active,432.0,80.0,100.0,0.654902,0.63140637,0.0,0.0
uniform_grid,3,r160_c0_z130,active,0.0,160.0,130.0,0.6431373,0.6231296,0.0,0.0006291946
uniform_grid,3,r272_c0_z100,active,0.0,272.0,100.0,0.6313726,0.6340817,0.0,0.0
uniform_grid,3,r128_c256_z110,active,256.0,128.0,110.0,0.6509804,0.6290263,1.0,0.0
uniform_grid,3,r160_c400_z120,active,400.0,160.0,120.0,0.6509804,0.632509,0.92,0.0
uniform_grid,3,r416_c416_z120,active,416.0,416.0,120.0,0.64705884,0.62336427,0.12,0.0
uniform_grid,3,r208_c112_z130,active,112.0,208.0,130.0,0.6431373,0.6284743,0.44,0.0006291946
uniform_grid,3,r192_c336_z110,active,336.0,192.0,110.0,0.6509804,0.6356869,0.12,0.0
uniform_grid,3,r272_c368_z120,active,368.0,272.0,120.0,0.6509804,0.6342917,0.24,0.0
uniform_grid,3,r272_c432_z110,active,432.0,272.0,110.0,0.6509804,0.63260835,1.0,0.0006291946
uniform_grid,3,r464_c384_z110,active,384.0,464.0,110.0,0.6509804,0.62019086,0.0,0.0
uniform_grid,3,r224_c464_z120,active,464.0,224.0,120.0,0.64705884,0.62747526,0.28,0.0
uniform_grid,3,r96_c320_z110,active,320.0,96.0,110.0,0.654902,0.63607174,0.0,0.0
uniform_grid,3,r160_c320_z120,active,320.0,160.0,120.0,0.64705884,0.6331512,0.0,0.0
uniform_grid,3,r208_c352_z100,active,352.0,208.0,100.0,0.654902,0.63354003,0.2,0.0
uniform_grid,3,r368_c288_z110,active,288.0,368.0,110.0,0.654902,0.6371701,0.0,0.0
uniform_grid,3,r208_c464_z110,active,464.0,208.0,110.0,0.6509804,0.63069195,0.0,0.0
uniform_grid,3,r96_c416_z130,active,416.0,96.0,130.0,0.64705884,0.62676287,0.0,0.0
uniform_grid,3,r272_c304_z130,active,304.0,272.0,130.0,0.64705884,0.631493,0.48,0.0
uniform_grid,4,r432_c464_z130,active,464.0,432.0,130.0,0.64705884,0.62134194,1.0,0.0
uniform_grid,4,r144_c176_z110,active,176.0,144.0,110.0,0.6509804,0.63230354,0.92,0.0
uniform_grid,4,r496_c208_z110,active,208.0,496.0,110.0,0.6431373,0.62503636,0.0,0.0
uniform_grid,4,r0_c464_z130,active,464.0,0.0,130.0,0.62352943,0.62122285,0.0,0.0
uniform_grid,4,r432_c96_z100,active,96.0,432.0,100.0,0.65882355,0.6366615,0.64,0.0006291946
uniform_grid,4,r32_c400_z130,active,400.0,32.0,130.0,0.6392157,0.6237327,0.0,0.0
uniform_grid,4,r192_c192_z130,active,192.0,192.0,130.0,0.64705884,0.6268055,0.0,0.0
uniform_grid,4,r240_c368_z130,active,368.0,240.0,130.0,0.64705884,0.628546,0.0,0.0
uniform_grid,4,r240_c496_z130,active,496.0,240.0,130.0,0.6392157,0.6249857,0.0,0.0006291946
uniform_grid,4,r448_c320_z110,active,320.0,448.0,110.0,0.6509804,0.6260214,0.52,0.0006291946
uniform_grid,4,r400_c304_z100,active,304.0,400.0,100.0,0.65882355,0.6355362,0.6,0.0006291946
uniform_grid,4,r224_c272_z120,active,272.0,224.0,120.0,0.64705884,0.62782645,0.4,0.0
uniform_grid,4,r96_c32_z100,active,32.0,96.0,100.0,0.65882355,0.6301721,0.0,0.0
uniform_grid,4,r336_c208_z100,active,208.0,336.0,100.0,0.654902,0.6377925,0.8,0.0
uniform_grid,4,r144_c336_z110,active,336.0,144.0,110.0,0.654902,0.6352577,0.0,0.0
uniform_grid,4,r336_c272_z130,active,272.0,336.0,130.0,0.64705884,0.63598585,0.0,0.0
uniform_grid,4,r208_c64_z110,active,64.0,208.0,110.0,0.6509804,0.631783,0.0,0.0006291946
uniform_grid,4,r384_c144_z110,active,144.0,384.0,110.0,0.654902,0.6374541,0.0,0.0
uniform_grid,4,r80_c304_z100,active,304.0,80.0,100.0,0.6509804,0.6359279,0.0,0.0
uniform_grid,4,r16_c416_z100,active,416.0,16.0,100.0,0.64705884,0.6246974,0.0,0.0
uniform_grid,4,r256_c432_z120,active,432.0,256.0,120.0,0.6509804,0.63090426,0.16,0.0
uniform_grid,4,r48_c176_z130,active,176.0,48.0,130.0,0.6431373,0.62694097,1.0,0.0006291946
uniform_grid,4,r416_c32_z130,active,32.0,416.0,130.0,0.6431373,0.6331198,0.0,0.0
uniform_grid,4,r416_c96_z130,active,96.0,416.0,130.0,0.64705884,0.63593084,0.4,0.0
uniform_grid,4,r176_c48_z110,active,48.0,176.0,110.0,0.6509804,0.63348204,0.96,0.0006291946
uniform_grid,4,r176_c272_z120,active,272.0,176.0,120.0,0.6509804,0.62470454,0.48,0.0
uniform_grid,4,r224_c0_z100,active,0.0,224.0,100.0,0.6392157,0.6290152,0.0,0.0
uniform_grid,4,r432_c272_z100,active,272.0,432.0,100.0,0.654902,0.63347477,0.0,0.0
uniform_grid,4,r96_c464_z100,active,464.0,96.0,100.0,0.654902,0.6309235,0.0,0.0
uniform_grid,4,r304_c64_z130,active,64.0,304.0,130.0,0.6431373,0.6359069,0.24,0.0
uniform_grid,4,r272_c304_z100,active,304.0,272.0,100.0,0.65882355,0.6340196,0.48,0.0
uniform_grid,4,r480_c80_z100,active,80.0,480.0,100.0,0.6509804,0.6257817,0.36,0.0
uniform_grid,4,r64_c96_z120,active,96.0,64.0,120.0,0.6509804,0.62864774,0.0,0.0
uniform_grid,4,r464_c32_z100,active,32.0,464.0,100.0,0.65882355,0.62553173,0.44,0.0
uniform_grid,4,r208_c128_z100,active,128.0,208.0,100.0,0.6509804,0.6307779,0.0,0.0006291946
uniform_grid,4,r400_c160_z100,active,160.0,400.0,100.0,0.65882355,0.63670146,1.0,0.0006291946
uniform_grid,4,r480_c112_z110,active,112.0,480.0,110.0,0.6509804,0.6271768,0.08,0.0
uniform_grid,4,r240_c272_z130,active,272.0,240.0,130.0,0.64705884,0.6295205,0.24,0.0
uniform_grid,4,r256_c96_z120,active,96.0,256.0,120.0,0.64705884,0.63445437,0.68,0.0
uniform_grid,4,r80_c448_z110,active,448.0,80.0,110.0,0.6509804,0.62780946,0.0,0.0
uniform_grid,4,r128_c448_z100,active,448.0,128.0,100.0,0.654902,0.6326142,0.64,0.0
uniform_grid,4,r64_c176_z120,active,176.0,64.0,120.0,0.64705884,0.6277864,0.04,0.0006291946
uniform_grid,4,r368_c192_z110,active,192.0,368.0,110.0,0.6509804,0.63783455,0.76,0.0
uniform_grid,4,r320_c384_z120,active,384.0,320.0,120.0,0.6509804,0.63106656,0.0,0.0
uniform_grid,4,r368_c496_z110,active,496.0,368.0,110.0,0.654902,0.6264743,0.0,0.0
uniform_grid,4,r480_c464_z120,active,464.0,480.0,120.0,0.6431373,0.6192588,0.08,0.0
uniform_grid,4,r448_c176_z100,active,176.0,448.0,100.0,0.654902,0.62915117,0.0,0.0006291946
uniform_grid,4,r400_c224_z130,active,224.0,400.0,130.0,0.64705884,0.6319504,1.0,0.0006291946
uniform_grid,4,r0_c464_z110,active,464.0,0.0,110.0,0.627451,0.62172544,0.0,0.0
uniform_grid,4,r496_c304_z110,active,304.0,496.0,110.0,0.6431373,0.62319434,0.0,0.0
uniform_grid,4,r464_c176_z130,active,176.0,464.0,130.0,0.64705884,0.6265292,0.0,0.0
uniform_grid,4,r96_c240_z130,active,240.0,96.0,130.0,0.64705884,0.62449956,0.0,0.0
uniform_grid,4,r400_c112_z110,active,112.0,400.0,110.0,0.6509804,0.6384078,0.0,0.0
uniform_grid,4,r48_c352_z130,active,352.0,48.0,130.0,0.6431373,0.62533844,0.0,0.0
uniform_grid,4,r400_c448_z100,active,448.0,400.0,100.0,0.654902,0.6245336,0.0,0.0
uniform_grid,4,r320_c48_z110,active,48.0,320.0,110.0,0.6509804,0.6373911,0.32,0.0
uniform_grid,4,r384_c400_z130,active,400.0,384.0,130.0,0.64705884,0.62257266,0.48,0.0006291946
uniform_grid,4,r224_c416_z100,active,416.0,224.0,100.0,0.654902,0.63379,0.64,0.0
uniform_grid,4,r16_c352_z100,active,352.0,16.0,100.0,0.654902,0.62582946,0.0,0.0
uniform_grid,4,r64_c304_z110,active,304.0,64.0,110.0,0.6509804,0.63329977,0.0,0.0
uniform_grid,4,r256_c128_z130,active,128.0,256.0,130.0,0.64705884,0.63328105,0.88,0.0
uniform_grid,4,r320_c448_z130,active,448.0,320.0,130.0,0.64705884,0.627284,0.36,0.0006291946
uniform_grid,4,r0_c368_z130,active,368.0,0.0,130.0,0.6392157,0.6223865,0.0,0.0
uniform_grid,4,r384_c256_z130,active,256.0,384.0,130.0,0.64705884,0.6349507,0.88,0.0006291946
uniform_grid,4,r336_c128_z120,active,128.0,336.0,120.0,0.64705884,0.6383049,0.0,0.0
uniform_grid,4,r208_c272_z110,active,272.0,208.0,110.0,0.6509804,0.62724155,0.0,0.0
uniform_grid,4,r352_c176_z120,active,176.0,352.0,120.0,0.64705884,0.6384903,0.0,0.0
uniform_grid,4,r48_c272_z120,active,272.0,48.0,120.0,0.64705884,0.63063586,1.0,0.0
uniform_grid,4,r416_c432_z110,active,432.0,416.0,110.0,0.6509804,0.6250492,0.16,0.0
uniform_grid,4,r384_c240_z110,active,240.0,384.0,110.0,0.654902,0.6366347,0.0,0.0006291946
uniform_grid,4,r304_c96_z110,active,96.0,304.0,110.0,0.6509804,0.6385228,1.0,0.0
uniform_grid,4,r352_c336_z110,active,336.0,352.0,110.0,0.6509804,0.63412595,0.8,0.0
uniform_grid,4,r80_c48_z120,active,48.0,80.0,120.0,0.64705884,0.6271277,0.0,0.0
uniform_grid,4,r464_c32_z110,active,32.0,464.0,110.0,0.6509804,0.6245365,0.44,0.0
uniform_grid,4,r256_c240_z110,active,240.0,256.0,110.0,0.6509804,0.63246673,0.4,0.0
uniform_grid,4,r16_c0_z130,active,0.0,16.0,130.0,0.61960787,0.6183883,0.0,0.0
uniform_grid,4,r192_c96_z120,active,96.0,192.0,120.0,0.64705884,0.6305717,0.92,0.0006291946
uniform_grid,4,r32_c64_z130,active,64.0,32.0,130.0,0.63529414,0.6265116,0.04,0.0
uniform_grid,4,r400_c80_z100,active,80.0,400.0,100.0,0.654902,0.64027655,0.0,0.0
uniform_grid,4,r336_c224_z120,active,224.0,336.0,120.0,0.64705884,0.6378595,0.28,0.0
uniform_grid,4,r368_c32_z130,active,32.0,368.0,130.0,0.64705884,0.6350702,0.0,0.0
uniform_grid,4,r320_c288_z120,active,288.0,320.0,120.0,0.6509804,0.6359169,0.0,0.0
uniform_grid,5,r352_c240_z130,active,240.0,352.0,130.0,0.6431373,0.63679796,0.0,0.0006291946
uniform_grid,5,r464_c448_z110,active,448.0,464.0,110.0,0.654902,0.6205593,0.0,0.0
uniform_grid,5,r48_c368_z100,active,368.0,48.0,100.0,0.654902,0.62972564,0.0,0.0
uniform_grid,5,r128_c256_z100,active,256.0,128.0,100.0,0.65882355,0.63226926,1.0,0.0
uniform_grid,5,r128_c256_z120,active,256.0,128.0,120.0,0.6509804,0.62641275,1.0,0.0
